암호화요양기호,요양기관명,유형코드,유형코드명,간호등급
JDQ4MTYyMiM3MSMkMSMkMCMkMTMkMzgxMTkxIzIxIyQxIyQxIyQ5MiQzNjE0ODEjODEjJDEjJDYjJDgz,백아한방병원,5,건강보험(환자수),7
JDQ4MTYyMiM3MSMkMSMkMCMkMTMkMzgxMTkxIzIxIyQxIyQxIyQ5MiQzNjE0ODEjODEjJDEjJDYjJDgz,백아한방병원,6,의료급여(환자수),7
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzUxIyQxIyQxIyQ2MiQ0NjEwMDIjNjEjJDEjJDQjJDgz,튼튼어린이병원,1,건강보험,7
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzUxIyQxIyQxIyQ2MiQ0NjEwMDIjNjEjJDEjJDQjJDgz,튼튼어린이병원,2,의료급여,7
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzUxIyQxIyQxIyQ2MiQ0NjEwMDIjNjEjJDEjJDQjJDgz,튼튼어린이병원,5,건강보험(환자수),4
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzUxIyQxIyQxIyQ2MiQ0NjEwMDIjNjEjJDEjJDQjJDgz,튼튼어린이병원,6,의료급여(환자수),4
JDQ4MTYyMiM1MSMkMSMkOCMkOTkkNTgxMzUxIzExIyQxIyQzIyQwMyQyNjE0ODEjNDEjJDEjJDgjJDgz,청주시립요양병원,3,의사인력,1
JDQ4MTYyMiM1MSMkMSMkOCMkOTkkNTgxMzUxIzExIyQxIyQzIyQwMyQyNjE0ODEjNDEjJDEjJDgjJDgz,청주시립요양병원,4,간호인력,1
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzQxIyQxIyQ3IyQ3OSQzNjE0ODEjNTEjJDEjJDYjJDgz,새움병원,1,건강보험,7
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzQxIyQxIyQ3IyQ3OSQzNjE0ODEjNTEjJDEjJDYjJDgz,새움병원,2,의료급여,7
JDQ4MTYyMiM1MSMkMSMkOCMkOTkkMzgxMzUxIzExIyQxIyQ3IyQ5OSQzNjEyMjIjODEjJDEjJDYjJDgz,뿌리병원,1,건강보험,7
JDQ4MTYyMiM1MSMkMSMkOCMkOTkkMzgxMzUxIzExIyQxIyQ3IyQ5OSQzNjEyMjIjODEjJDEjJDYjJDgz,뿌리병원,2,의료급여,7
JDQ4MTYyMiM1MSMkMSMkOCMkOTkkMzgxMzUxIzExIyQxIyQ3IyQ5OSQzNjEyMjIjODEjJDEjJDYjJDgz,뿌리병원,5,건강보험(환자수),2
JDQ4MTYyMiM1MSMkMSMkOCMkOTkkMzgxMzUxIzExIyQxIyQ3IyQ5OSQzNjEyMjIjODEjJDEjJDYjJDgz,뿌리병원,6,의료급여(환자수),2
JDQ4MTYyMiM1MSMkMSMkMCMkMTMkMzgxMTkxIzExIyQxIyQ3IyQwMyQzNjEyMjIjODEjJDEjJDIjJDgz,다나은한방병원,1,건강보험,6
JDQ4MTYyMiM1MSMkMSMkMCMkMTMkMzgxMTkxIzExIyQxIyQ3IyQwMyQzNjEyMjIjODEjJDEjJDIjJDgz,다나은한방병원,2,의료급여,6
JDQ4MTYyMiM1MSMkMSMkMCMkMTMkMzgxMTkxIzExIyQxIyQ3IyQwMyQzNjEyMjIjODEjJDEjJDIjJDgz,다나은한방병원,5,건강보험(환자수),4
JDQ4MTYyMiM1MSMkMSMkMCMkMTMkMzgxMTkxIzExIyQxIyQ3IyQwMyQzNjEyMjIjODEjJDEjJDIjJDgz,다나은한방병원,6,의료급여(환자수),4
JDQ4MTYyMiM4MSMkMSMkNCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4MiQyNjE4MzIjNDEjJDEjJDgjJDgz,창원경상국립대학교병원,1,건강보험,1
JDQ4MTYyMiM4MSMkMSMkNCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4MiQyNjE4MzIjNDEjJDEjJDgjJDgz,창원경상국립대학교병원,2,의료급여,1
JDQ4MTYyMiM4MSMkMSMkNCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4MiQyNjE4MzIjNDEjJDEjJDgjJDgz,창원경상국립대학교병원,5,건강보험(환자수),1
JDQ4MTYyMiM4MSMkMSMkNCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4MiQyNjE4MzIjNDEjJDEjJDgjJDgz,창원경상국립대학교병원,6,의료급여(환자수),1
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ2MiQzNjEyMjIjNDEjJDEjJDgjJDgz,선의요양병원,3,의사인력,1
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ2MiQzNjEyMjIjNDEjJDEjJDgjJDgz,선의요양병원,4,간호인력,1
JDQ4MTYyMiM4MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQ1IyQ4OSQ0NjE0ODEjODEjJDEjJDYjJDgz,송현효요양병원,3,의사인력,1
JDQ4MTYyMiM4MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQ1IyQ4OSQ0NjE0ODEjODEjJDEjJDYjJDgz,송현효요양병원,4,간호인력,1
JDQ4MTYyMiM3MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ5OSQ0NjEwMDIjNjEjJDEjJDAjJDgz,대한요양병원,3,의사인력,1
JDQ4MTYyMiM3MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ5OSQ0NjEwMDIjNjEjJDEjJDAjJDgz,대한요양병원,4,간호인력,1
JDQ4MTYyMiM3MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ5OSQyNjE4MzIjNjEjJDEjJDQjJDgz,일등요양병원,3,의사인력,1
JDQ4MTYyMiM3MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ5OSQyNjE4MzIjNjEjJDEjJDQjJDgz,일등요양병원,4,간호인력,1
JDQ4MTYyMiM4MSMkMSMkMCMkOTkkNTgxMzUxIzExIyQyIyQ3IyQwMCQzNjEyMjIjNjEjJDEjJDAjJDgz,에스요양병원,3,의사인력,1
JDQ4MTYyMiM4MSMkMSMkMCMkOTkkNTgxMzUxIzExIyQyIyQ3IyQwMCQzNjEyMjIjNjEjJDEjJDAjJDgz,에스요양병원,4,간호인력,1
JDQ4MTAxMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQxIyQ4OSQyNjE4MzIjNTEjJDEjJDYjJDgz,미래로병원,1,건강보험,7
JDQ4MTAxMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQxIyQ4OSQyNjE4MzIjNTEjJDEjJDYjJDgz,미래로병원,2,의료급여,7
JDQ4MTAxMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQxIyQ4OSQyNjE4MzIjNTEjJDEjJDYjJDgz,미래로병원,5,건강보험(환자수),7
JDQ4MTAxMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQxIyQ4OSQyNjE4MzIjNTEjJDEjJDYjJDgz,미래로병원,6,의료급여(환자수),7
JDQ4MTYyMiM3MSMkMSMkMCMkOTkkMzgxMzUxIzExIyQxIyQ3IyQ5MiQzNjE0ODEjNDEjJDEjJDQjJDgz,한일병원,1,건강보험,7
JDQ4MTYyMiM3MSMkMSMkMCMkOTkkMzgxMzUxIzExIyQxIyQ3IyQ5MiQzNjE0ODEjNDEjJDEjJDQjJDgz,한일병원,2,의료급여,7
JDQ4MTYyMiM3MSMkMSMkMCMkOTkkMzgxMzUxIzExIyQxIyQ3IyQ5MiQzNjE0ODEjNDEjJDEjJDQjJDgz,한일병원,5,건강보험(환자수),6
JDQ4MTYyMiM3MSMkMSMkMCMkOTkkMzgxMzUxIzExIyQxIyQ3IyQ5MiQzNjE0ODEjNDEjJDEjJDQjJDgz,한일병원,6,의료급여(환자수),6
JDQ4MTYyMiM1MSMkMSMkNCMkOTkkNTgxMzUxIzExIyQyIyQzIyQwMCQyNjEyMjIjNzEjJDEjJDgjJDgz,원주효요양병원,3,의사인력,3
JDQ4MTYyMiM1MSMkMSMkNCMkOTkkNTgxMzUxIzExIyQyIyQzIyQwMCQyNjEyMjIjNzEjJDEjJDgjJDgz,원주효요양병원,4,간호인력,5
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzUxIyQyIyQxIyQwMCQzNjE0ODEjNzEjJDEjJDgjJDgz,윈산부인과병원,1,건강보험,6
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzUxIyQyIyQxIyQwMCQzNjE0ODEjNzEjJDEjJDgjJDgz,윈산부인과병원,2,의료급여,6
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzUxIyQyIyQxIyQwMCQzNjE0ODEjNzEjJDEjJDgjJDgz,윈산부인과병원,5,건강보험(환자수),1
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzUxIyQyIyQxIyQwMCQzNjE0ODEjNzEjJDEjJDgjJDgz,윈산부인과병원,6,의료급여(환자수),1
JDU4MTI3MSM1MSMkMSMkMCMkOTkkNTgxMzUxIzExIyQxIyQzIyQ3OSQyNjE4MzIjNTEjJDEjJDIjJDgz,신주안요양병원,3,의사인력,1
JDU4MTI3MSM1MSMkMSMkMCMkOTkkNTgxMzUxIzExIyQxIyQzIyQ3OSQyNjE4MzIjNTEjJDEjJDIjJDgz,신주안요양병원,4,간호인력,1
JDQ4MTYyMiM2MSMkMiMkMiMkMDAkNDgxMzUxIzUxIyQxIyQxIyQ4MiQzNjE4MzIjNDEjJDEjJDgjJDgz,퍼스트365소아청소년과의원,1,건강보험,6
JDQ4MTYyMiM2MSMkMiMkMiMkMDAkNDgxMzUxIzUxIyQxIyQxIyQ4MiQzNjE4MzIjNDEjJDEjJDgjJDgz,퍼스트365소아청소년과의원,2,의료급여,6
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ2MiQyNjEwMDIjNDEjJDEjJDQjJDgz,메디움강남요양병원,3,의사인력,1
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ2MiQyNjEwMDIjNDEjJDEjJDQjJDgz,메디움강남요양병원,4,간호인력,1
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxMTkxIzQxIyQxIyQ3IyQ5MiQzNjE4MzIjNjEjJDEjJDAjJDgz,올린의원,1,건강보험,5
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxMTkxIzQxIyQxIyQ3IyQ5MiQzNjE4MzIjNjEjJDEjJDAjJDgz,올린의원,2,의료급여,5
JDQ4MTYyMiM4MSMkMSMkNCMkOTkkNTgxMzUxIzIxIyQxIyQ1IyQ4MiQzNjEyMjIjNTEjJDEjJDIjJDgz,(의)수의료재단 서청솔요양병원,3,의사인력,1
JDQ4MTYyMiM4MSMkMSMkNCMkOTkkNTgxMzUxIzIxIyQxIyQ1IyQ4MiQzNjEyMjIjNTEjJDEjJDIjJDgz,(의)수의료재단 서청솔요양병원,4,간호인력,1
JDQ4MTYyMiM3MSMkMSMkMCMkMTMkMzgxMTkxIzIxIyQxIyQ1IyQ3OSQyNjE4MzIjNjEjJDEjJDgjJDgz,중앙생한방병원,1,건강보험,7
JDQ4MTYyMiM3MSMkMSMkMCMkMTMkMzgxMTkxIzIxIyQxIyQ1IyQ3OSQyNjE4MzIjNjEjJDEjJDgjJDgz,중앙생한방병원,2,의료급여,7
JDQ4MTYyMiM3MSMkMSMkMCMkMTMkMzgxMTkxIzIxIyQxIyQ1IyQ3OSQyNjE4MzIjNjEjJDEjJDgjJDgz,중앙생한방병원,5,건강보험(환자수),7
JDQ4MTYyMiM3MSMkMSMkMCMkMTMkMzgxMTkxIzIxIyQxIyQ1IyQ3OSQyNjE4MzIjNjEjJDEjJDgjJDgz,중앙생한방병원,6,의료급여(환자수),7
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ5MiQzNjEyMjIjNTEjJDEjJDIjJDgz,서울힐링요양병원,3,의사인력,1
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ5MiQzNjEyMjIjNTEjJDEjJDIjJDgz,서울힐링요양병원,4,간호인력,1
JDQ4MTYyMiM3MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ1IyQ5OSQyNjE0ODEjNTEjJDEjJDYjJDgz,엔에이치미래아동병원,1,건강보험,2
JDQ4MTYyMiM3MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ1IyQ5OSQyNjE0ODEjNTEjJDEjJDYjJDgz,엔에이치미래아동병원,2,의료급여,2
JDQ4MTYyMiM3MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ1IyQ5OSQyNjE0ODEjNTEjJDEjJDYjJDgz,엔에이치미래아동병원,5,건강보험(환자수),1
JDQ4MTYyMiM3MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ1IyQ5OSQyNjE0ODEjNTEjJDEjJDYjJDgz,엔에이치미래아동병원,6,의료급여(환자수),1
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ2MiQyNjE0ODEjNzEjJDEjJDgjJDgz,파라밀요양병원,3,의사인력,1
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ2MiQyNjE0ODEjNzEjJDEjJDgjJDgz,파라밀요양병원,4,간호인력,1
JDQ4MTYyMiM3MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ1IyQ4OSQzNjE4MzIjNTEjJDEjJDYjJDgz,북구미래아동병원,1,건강보험,2
JDQ4MTYyMiM3MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ1IyQ4OSQzNjE4MzIjNTEjJDEjJDYjJDgz,북구미래아동병원,2,의료급여,2
JDQ4MTYyMiM3MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ1IyQ4OSQzNjE4MzIjNTEjJDEjJDYjJDgz,북구미래아동병원,5,건강보험(환자수),1
JDQ4MTYyMiM3MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ1IyQ4OSQzNjE4MzIjNTEjJDEjJDYjJDgz,북구미래아동병원,6,의료급여(환자수),1
JDQ4MTYyMiM4MSMkMSMkNCMkOTkkMzgxMzUxIzIxIyQxIyQ1IyQ3MiQzNjE0ODEjNjEjJDEjJDQjJDgz,울들병원,1,건강보험,3
JDQ4MTYyMiM4MSMkMSMkNCMkOTkkMzgxMzUxIzIxIyQxIyQ1IyQ3MiQzNjE0ODEjNjEjJDEjJDQjJDgz,울들병원,2,의료급여,3
JDQ4MTYyMiM4MSMkMSMkNCMkOTkkMzgxMzUxIzIxIyQxIyQ1IyQ3MiQzNjE0ODEjNjEjJDEjJDQjJDgz,울들병원,5,건강보험(환자수),1
JDQ4MTYyMiM4MSMkMSMkNCMkOTkkMzgxMzUxIzIxIyQxIyQ1IyQ3MiQzNjE0ODEjNjEjJDEjJDQjJDgz,울들병원,6,의료급여(환자수),1
JDQ4MTAxMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQ1IyQxMyQzNjE4MzIjNjEjJDEjJDAjJDgz,괴정병원,1,건강보험,7
JDQ4MTAxMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQ1IyQxMyQzNjE4MzIjNjEjJDEjJDAjJDgz,괴정병원,2,의료급여,7
JDQ4MTAxMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQ1IyQxMyQzNjE4MzIjNjEjJDEjJDAjJDgz,괴정병원,5,건강보험(환자수),7
JDQ4MTAxMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQ1IyQxMyQzNjE4MzIjNjEjJDEjJDAjJDgz,괴정병원,6,의료급여(환자수),7
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzUxIyQxIyQxIyQ3OSQ0NjEwMDIjNDEjJDEjJDQjJDgz,인천휴요양병원,3,의사인력,1
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzUxIyQxIyQxIyQ3OSQ0NjEwMDIjNDEjJDEjJDQjJDgz,인천휴요양병원,4,간호인력,1
JDQ4MTAxMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ5IyQ5OSQzNjEwMDIjNDEjJDEjJDQjJDgz,광안자모병원,1,건강보험,7
JDQ4MTAxMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ5IyQ5OSQzNjEwMDIjNDEjJDEjJDQjJDgz,광안자모병원,2,의료급여,7
JDQ4MTAxMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ5IyQ5OSQzNjEwMDIjNDEjJDEjJDQjJDgz,광안자모병원,5,건강보험(환자수),7
JDQ4MTAxMiM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ5IyQ5OSQzNjEwMDIjNDEjJDEjJDQjJDgz,광안자모병원,6,의료급여(환자수),7
JDQ4MTYyMiM2MSMkMSMkNiMkOTkkMzgxMzUxIzIxIyQyIyQxIyQwMCQyNjE0ODEjNDEjJDEjJDgjJDgz,의료법인 평화의료재단 군산성신병원,1,건강보험,7
JDQ4MTYyMiM2MSMkMSMkNiMkOTkkMzgxMzUxIzIxIyQyIyQxIyQwMCQyNjE0ODEjNDEjJDEjJDgjJDgz,의료법인 평화의료재단 군산성신병원,2,의료급여,7
JDQ4MTYyMiM2MSMkMSMkNiMkOTkkMzgxMzUxIzIxIyQyIyQxIyQwMCQyNjE0ODEjNDEjJDEjJDgjJDgz,의료법인 평화의료재단 군산성신병원,5,건강보험(환자수),7
JDQ4MTYyMiM2MSMkMSMkNiMkOTkkMzgxMzUxIzIxIyQyIyQxIyQwMCQyNjE0ODEjNDEjJDEjJDgjJDgz,의료법인 평화의료재단 군산성신병원,6,의료급여(환자수),7
JDQ4MTYyMiM1MSMkMSMkMCMkMTMkMzgxMTkxIzIxIyQyIyQxIyQwMCQzNjE0ODEjNDEjJDEjJDgjJDgz,배곧한방병원,1,건강보험,7
JDQ4MTYyMiM1MSMkMSMkMCMkMTMkMzgxMTkxIzIxIyQyIyQxIyQwMCQzNjE0ODEjNDEjJDEjJDgjJDgz,배곧한방병원,2,의료급여,7
JDQ4MTYyMiM1MSMkMSMkMCMkMTMkMzgxMTkxIzIxIyQyIyQxIyQwMCQzNjE0ODEjNDEjJDEjJDgjJDgz,배곧한방병원,5,건강보험(환자수),7
JDQ4MTYyMiM1MSMkMSMkMCMkMTMkMzgxMTkxIzIxIyQyIyQxIyQwMCQzNjE0ODEjNDEjJDEjJDgjJDgz,배곧한방병원,6,의료급여(환자수),7
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzExIyQxIyQ3IyQ3MiQyNjE0ODEjODEjJDEjJDYjJDgz,강남고려병원,1,건강보험,7
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzExIyQxIyQ3IyQ3MiQyNjE0ODEjODEjJDEjJDYjJDgz,강남고려병원,2,의료급여,7
JDQ4MTYyMiM3MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ5MiQyNjE4MzIjNDEjJDEjJDgjJDgz,우리요양병원,3,의사인력,1
JDQ4MTYyMiM3MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ5MiQyNjE4MzIjNDEjJDEjJDgjJDgz,우리요양병원,4,간호인력,1
JDU4MTI3MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzExIyQxIyQzIyQ3OSQzNjEwMDIjNjEjJDEjJDQjJDgz,정답병원,1,건강보험,4
JDU4MTI3MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzExIyQxIyQzIyQ3OSQzNjEwMDIjNjEjJDEjJDQjJDgz,정답병원,2,의료급여,4
JDU4MTI3MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzExIyQxIyQzIyQ3OSQzNjEwMDIjNjEjJDEjJDQjJDgz,정답병원,5,건강보험(환자수),1
JDU4MTI3MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzExIyQxIyQzIyQ3OSQzNjEwMDIjNjEjJDEjJDQjJDgz,정답병원,6,의료급여(환자수),1
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzUxIyQxIyQxIyQ3OSQyNjE0ODEjNjEjJDEjJDgjJDgz,부천미소요양병원,3,의사인력,1
JDQ4MTYyMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzUxIyQxIyQxIyQ3OSQyNjE0ODEjNjEjJDEjJDgjJDgz,부천미소요양병원,4,간호인력,1
JDQ4MTYyMiM2MSMkMSMkNiMkOTkkNTgxMzUxIzExIyQxIyQ3IyQ4MiQzNjE0ODEjNTEjJDEjJDIjJDgz,의료법인 원광의료재단 익산원광효도요양병원,3,의사인력,1
JDQ4MTYyMiM2MSMkMSMkNiMkOTkkNTgxMzUxIzExIyQxIyQ3IyQ4MiQzNjE0ODEjNTEjJDEjJDIjJDgz,의료법인 원광의료재단 익산원광효도요양병원,4,간호인력,1
JDQ4MTYyMiM4MSMkMSMkNCMkOTkkNTgxMzUxIzIxIyQxIyQ1IyQ3MiQ0NjEwMDIjNDEjJDEjJDQjJDgz,합천고려요양병원,3,의사인력,1
JDQ4MTYyMiM4MSMkMSMkNCMkOTkkNTgxMzUxIzIxIyQxIyQ1IyQ3MiQ0NjEwMDIjNDEjJDEjJDQjJDgz,합천고려요양병원,4,간호인력,1
JDQ4MTYyMiM2MSMkMSMkNiMkOTkkMzgxMzUxIzExIyQxIyQzIyQwMyQzNjEyMjIjNTEjJDEjJDYjJDgz,한양병원,1,건강보험,7
JDQ4MTYyMiM2MSMkMSMkNiMkOTkkMzgxMzUxIzExIyQxIyQzIyQwMyQzNjEyMjIjNTEjJDEjJDYjJDgz,한양병원,2,의료급여,7
JDQ4MTYyMiM2MSMkMSMkNiMkOTkkMzgxMzUxIzExIyQxIyQzIyQwMyQzNjEyMjIjNTEjJDEjJDYjJDgz,한양병원,5,건강보험(환자수),7
JDQ4MTYyMiM2MSMkMSMkNiMkOTkkMzgxMzUxIzExIyQxIyQzIyQwMyQzNjEyMjIjNTEjJDEjJDYjJDgz,한양병원,6,의료급여(환자수),7
JDQ4MTYyMiM4MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQ1IyQ3MiQ0NjE0ODEjODEjJDEjJDIjJDgz,대구요양병원,3,의사인력,1
JDQ4MTYyMiM4MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQ1IyQ3MiQ0NjE0ODEjODEjJDEjJDIjJDgz,대구요양병원,4,간호인력,1
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzMxIyQxIyQzIyQxMyQ0NjE0ODEjODEjJDEjJDYjJDgz,리본병원,1,건강보험,6
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzMxIyQxIyQzIyQxMyQ0NjE0ODEjODEjJDEjJDYjJDgz,리본병원,2,의료급여,6
JDQ4MTYyMiM1MSMkMSMkNCMkOTkkNTgxMzUxIzExIyQxIyQzIyQ3MiQyNjEyMjIjNDEjJDEjJDgjJDgz,문막요양병원,3,의사인력,1
JDQ4MTYyMiM1MSMkMSMkNCMkOTkkNTgxMzUxIzExIyQxIyQzIyQ3MiQyNjEyMjIjNDEjJDEjJDgjJDgz,문막요양병원,4,간호인력,2
JDQ4MTYyMiM4MSMkMSMkNCMkOTkkMzgxMzUxIzMxIyQxIyQzIyQ2MiQzNjEwMDIjODEjJDEjJDYjJDgz,서울아동병원,1,건강보험,6
JDQ4MTYyMiM4MSMkMSMkNCMkOTkkMzgxMzUxIzMxIyQxIyQzIyQ2MiQzNjEwMDIjODEjJDEjJDYjJDgz,서울아동병원,2,의료급여,6
JDQ4MTYyMiM4MSMkMSMkNCMkOTkkMzgxMzUxIzMxIyQxIyQzIyQ2MiQzNjEwMDIjODEjJDEjJDYjJDgz,서울아동병원,5,건강보험(환자수),3
JDQ4MTYyMiM4MSMkMSMkNCMkOTkkMzgxMzUxIzMxIyQxIyQzIyQ2MiQzNjEwMDIjODEjJDEjJDYjJDgz,서울아동병원,6,의료급여(환자수),3
JDQ4MTYyMiM3MSMkMSMkMCMkMTMkMzgxMTkxIzExIyQxIyQ3IyQ3MiQyNjEwMDIjNTEjJDEjJDYjJDgz,경희궁한방병원,1,건강보험,7
JDQ4MTYyMiM3MSMkMSMkMCMkMTMkMzgxMTkxIzExIyQxIyQ3IyQ3MiQyNjEwMDIjNTEjJDEjJDYjJDgz,경희궁한방병원,2,의료급여,7
JDQ4MTYyMiM3MSMkMSMkMCMkMTMkMzgxMTkxIzExIyQxIyQ3IyQ3MiQyNjEwMDIjNTEjJDEjJDYjJDgz,경희궁한방병원,5,건강보험(환자수),6
JDQ4MTYyMiM3MSMkMSMkMCMkMTMkMzgxMTkxIzExIyQxIyQ3IyQ3MiQyNjEwMDIjNTEjJDEjJDYjJDgz,경희궁한방병원,6,의료급여(환자수),6
JDQ4MTYyMiM1MSMkMSMkOCMkOTkkNTgxMzUxIzExIyQxIyQzIyQwMyQ0NjEwMDIjNjEjJDEjJDAjJDgz,의료법인정석의료재단제천하나요양병원,3,의사인력,2
JDQ4MTYyMiM1MSMkMSMkOCMkOTkkNTgxMzUxIzExIyQxIyQzIyQwMyQ0NjEwMDIjNjEjJDEjJDAjJDgz,의료법인정석의료재단제천하나요양병원,4,간호인력,4
JDQ4MTAxMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQ1IyQxMyQyNjE0ODEjNzEjJDEjJDgjJDgz,의료법인 신암의료재단 제일요양병원,3,의사인력,1
JDQ4MTAxMiM1MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQ1IyQxMyQyNjE0ODEjNzEjJDEjJDgjJDgz,의료법인 신암의료재단 제일요양병원,4,간호인력,1
JDQ4MTYyMiM1MSMkMSMkNCMkOTkkNTgxMzUxIzExIyQxIyQzIyQ2MiQ0NjE0ODEjNTEjJDEjJDYjJDgz,속초우리요양병원,3,의사인력,1
JDQ4MTYyMiM1MSMkMSMkNCMkOTkkNTgxMzUxIzExIyQxIyQzIyQ2MiQ0NjE0ODEjNTEjJDEjJDYjJDgz,속초우리요양병원,4,간호인력,1
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ4MiQyNjEwMDIjNjEjJDEjJDAjJDgz,더조은요양병원,3,의사인력,1
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ4MiQyNjEwMDIjNjEjJDEjJDAjJDgz,더조은요양병원,4,간호인력,1
JDQ4MTYyMiM1MSMkMSMkMCMkMTMkMzgxMTkxIzIxIyQyIyQxIyQwMCQyNjEyMjIjNjEjJDEjJDQjJDgz,치유한방병원,1,건강보험,4
JDQ4MTYyMiM1MSMkMSMkMCMkMTMkMzgxMTkxIzIxIyQyIyQxIyQwMCQyNjEyMjIjNjEjJDEjJDQjJDgz,치유한방병원,2,의료급여,4
JDQ4MTYyMiM1MSMkMSMkMCMkMTMkMzgxMTkxIzIxIyQyIyQxIyQwMCQyNjEyMjIjNjEjJDEjJDQjJDgz,치유한방병원,5,건강보험(환자수),1
